id,umap1,umap2,T_subtype
633931_Patient2_ODNNBG,1.3069782,0.9511798,Cytotoxic T
633946_Patient2_ODNNBG,3.5307746,6.7118716,Naive/CM T
634024_Patient2_ODNNBG,-1.5677313,6.768832,gdT
634051_Patient2_ODNNBG,3.2748787,5.8918815,Naive/CM T
634112_Patient2_ODNNBG,2.1144173,5.1310496,gdT
634222_Patient2_ODNNBG,4.455216,-0.2590974,Naive/CM T
634223_Patient2_ODNNBG,1.6437967,2.396809,Cytotoxic T
634256_Patient2_ODNNBG,-0.36917052,0.70538944,gdT
634259_Patient2_ODNNBG,-1.6033546,3.3637357,gdT
634262_Patient2_ODNNBG,7.775986,1.3731687,Naive/CM T
634264_Patient2_ODNNBG,4.4241033,2.7968993,Naive/CM T
634267_Patient2_ODNNBG,3.1552243,0.87072027,Cytotoxic T
634442_Patient2_ODNNBG,1.9399152,2.6740372,Cytotoxic T
634456_Patient2_ODNNBG,3.4146829,0.89920235,Cytotoxic T
634463_Patient2_ODNNBG,0.5669164,2.0025024,Cytotoxic T
634464_Patient2_ODNNBG,0.9529814,0.25665277,Cytotoxic T
634486_Patient2_ODNNBG,-0.39398354,2.238807,Cytotoxic T
634516_Patient2_ODNNBG,1.927314,1.1045449,Cytotoxic T
634517_Patient2_ODNNBG,4.2569017,3.3121443,Naive/CM T
634518_Patient2_ODNNBG,1.8217888,-0.8166764,Cytotoxic T
634523_Patient2_ODNNBG,1.0650861,0.20333585,Cytotoxic T
634524_Patient2_ODNNBG,0.84622794,2.5749054,Naive/CM T
634527_Patient2_ODNNBG,0.92430997,0.7246231,Cytotoxic T
634528_Patient2_ODNNBG,3.5462856,4.326108,Treg
634533_Patient2_ODNNBG,1.1159061,1.8740208,Cytotoxic T
634544_Patient2_ODNNBG,5.911049,-0.25673828,Naive/CM T
634547_Patient2_ODNNBG,-0.41013858,0.71810544,gdT
634550_Patient2_ODNNBG,1.7430813,1.3640924,Cytotoxic T
634551_Patient2_ODNNBG,2.5481913,2.7606,Cytotoxic T
634552_Patient2_ODNNBG,0.12946601,0.053726703,Cytotoxic T
634556_Patient2_ODNNBG,-1.038698,6.3948226,gdT
634560_Patient2_ODNNBG,1.1306852,-0.24339613,gdT
634561_Patient2_ODNNBG,0.49301258,0.74885494,Cytotoxic T
634562_Patient2_ODNNBG,10.434554,3.9269466,Naive/CM T
634564_Patient2_ODNNBG,-0.0028650449,3.8293273,gdT
634565_Patient2_ODNNBG,-1.9701943,5.849793,gdT
634567_Patient2_ODNNBG,-2.034025,5.295759,gdT
634568_Patient2_ODNNBG,3.9075742,1.5392046,Naive/CM T
634569_Patient2_ODNNBG,1.3345685,-0.1400246,Cytotoxic T
634570_Patient2_ODNNBG,0.518382,-0.39483824,Cytotoxic T
634571_Patient2_ODNNBG,0.94342387,-0.15264313,Cytotoxic T
634575_Patient2_ODNNBG,0.8135484,1.1720653,Cytotoxic T
634576_Patient2_ODNNBG,6.7285037,0.6674619,Naive/CM T
634577_Patient2_ODNNBG,4.766316,2.3383007,Naive/CM T
634578_Patient2_ODNNBG,2.5087295,2.3469968,Cytotoxic T
634580_Patient2_ODNNBG,3.462837,2.3205738,Cytotoxic T
634581_Patient2_ODNNBG,5.9367337,2.678287,Naive/CM T
634582_Patient2_ODNNBG,6.1864,2.580213,Naive/CM T
634583_Patient2_ODNNBG,3.853992,3.2593515,Cytotoxic T
634584_Patient2_ODNNBG,-0.94845414,2.4241028,Cytotoxic T
634585_Patient2_ODNNBG,1.5377823,2.720816,gdT
634586_Patient2_ODNNBG,6.097059,-0.60361993,Naive/CM T
634589_Patient2_ODNNBG,-0.624916,7.472682,gdT
634590_Patient2_ODNNBG,1.0472237,6.8464537,Naive/CM T
634595_Patient2_ODNNBG,5.925385,1.9391332,Naive/CM T
634596_Patient2_ODNNBG,2.6811144,-0.9080957,Naive/CM T
634597_Patient2_ODNNBG,1.173919,-0.61495936,Cytotoxic T
634598_Patient2_ODNNBG,0.47858498,1.2005023,Cytotoxic T
634599_Patient2_ODNNBG,3.0499485,1.0191388,gdT
634600_Patient2_ODNNBG,2.7118301,-0.7344465,Naive/CM T
634602_Patient2_ODNNBG,10.372107,4.2945213,Naive/CM T
634605_Patient2_ODNNBG,3.8302462,2.5668876,Cytotoxic T
634607_Patient2_ODNNBG,0.43212637,1.1711999,Cytotoxic T
634610_Patient2_ODNNBG,4.2243266,-0.35299283,Naive/CM T
634612_Patient2_ODNNBG,1.0379859,1.9940974,Cytotoxic T
634617_Patient2_ODNNBG,-1.9945735,4.383045,gdT
634618_Patient2_ODNNBG,0.35189095,1.8994868,Cytotoxic T
634626_Patient2_ODNNBG,-0.9218112,6.9806123,gdT
634635_Patient2_ODNNBG,3.4281964,3.561179,Cytotoxic T
634637_Patient2_ODNNBG,1.6183441,2.576492,Naive/CM T
634638_Patient2_ODNNBG,10.449326,3.398728,Naive/CM T
634642_Patient2_ODNNBG,-0.45346797,4.1697907,gdT
634646_Patient2_ODNNBG,2.4363573,2.6815505,Cytotoxic T
634647_Patient2_ODNNBG,3.9333584,3.137745,Naive/CM T
634648_Patient2_ODNNBG,1.5026575,2.1494915,Cytotoxic T
634650_Patient2_ODNNBG,2.3142292,0.064766146,Cytotoxic T
634651_Patient2_ODNNBG,1.0441333,1.6247909,Cytotoxic T
634653_Patient2_ODNNBG,6.992329,2.9284458,Naive/CM T
634654_Patient2_ODNNBG,9.492328,4.426337,Naive/CM T
634655_Patient2_ODNNBG,10.185969,3.5362277,Naive/CM T
634656_Patient2_ODNNBG,10.005071,4.942187,Naive/CM T
634659_Patient2_ODNNBG,1.2387086,1.1106666,Cytotoxic T
634663_Patient2_ODNNBG,-0.10502382,3.8146348,gdT
634664_Patient2_ODNNBG,0.80304396,1.8193599,Cytotoxic T
634668_Patient2_ODNNBG,0.60768235,3.6011477,gdT
634669_Patient2_ODNNBG,-0.8431045,5.4819674,gdT
634682_Patient2_ODNNBG,3.8918493,3.4318821,Cytotoxic T
634685_Patient2_ODNNBG,6.5130124,-0.8061931,Naive/CM T
634686_Patient2_ODNNBG,6.5599523,1.0430539,Naive/CM T
634687_Patient2_ODNNBG,7.28656,-0.19210707,Naive/CM T
634688_Patient2_ODNNBG,4.23295,2.5282087,Naive/CM T
634690_Patient2_ODNNBG,8.422316,1.6922487,Naive/CM T
634716_Patient2_ODNNBG,5.504088,-1.2351269,Naive/CM T
634718_Patient2_ODNNBG,2.4615943,5.880434,Treg
634720_Patient2_ODNNBG,1.9152858,4.813633,Cytotoxic T
634739_Patient2_ODNNBG,3.653583,-0.37944332,Naive/CM T
634740_Patient2_ODNNBG,-1.0801014,5.0977006,gdT
634741_Patient2_ODNNBG,0.43408456,1.5346657,Cytotoxic T
634742_Patient2_ODNNBG,2.795467,3.6333654,Cytotoxic T
634745_Patient2_ODNNBG,3.5176876,2.2126503,Cytotoxic T
634747_Patient2_ODNNBG,0.71360636,6.7049875,gdT
634749_Patient2_ODNNBG,-0.49958855,4.9924064,gdT
634751_Patient2_ODNNBG,4.08623,1.8646742,Cytotoxic T
634754_Patient2_ODNNBG,3.760864,3.6628945,Cytotoxic T
634756_Patient2_ODNNBG,1.2207502,2.5996583,Cytotoxic T
634758_Patient2_ODNNBG,1.608303,-0.8557369,Cytotoxic T
634841_Patient2_ODNNBG,4.0663447,5.188143,Naive/CM T
634842_Patient2_ODNNBG,3.3205981,6.7741094,Naive/CM T
634849_Patient2_ODNNBG,-2.046155,4.587081,gdT
634852_Patient2_ODNNBG,2.1523843,6.252932,Naive/CM T
634875_Patient2_ODNNBG,6.9210253,-0.44760427,Naive/CM T
634884_Patient2_ODNNBG,0.64147455,-0.20128648,Cytotoxic T
634899_Patient2_ODNNBG,0.5669822,1.3919115,Cytotoxic T
634901_Patient2_ODNNBG,-0.53795815,6.9539638,gdT
634902_Patient2_ODNNBG,-0.47811675,2.1921093,Cytotoxic T
634906_Patient2_ODNNBG,-0.6517625,2.547192,Cytotoxic T
634908_Patient2_ODNNBG,3.31391,0.65372443,Naive/CM T
634910_Patient2_ODNNBG,-0.5176736,1.3595672,Cytotoxic T
634911_Patient2_ODNNBG,-0.82504284,3.4617393,gdT
634920_Patient2_ODNNBG,0.29243332,5.1793838,gdT
634921_Patient2_ODNNBG,3.4353797,-1.1747693,gdT
634935_Patient2_ODNNBG,0.577036,5.726094,gdT
634953_Patient2_ODNNBG,-0.31298217,7.020075,gdT
634956_Patient2_ODNNBG,-0.043045275,6.494301,gdT
634957_Patient2_ODNNBG,1.140289,0.6048922,Cytotoxic T
635219_Patient2_ODNNBG,4.146268,2.19265,Cytotoxic T
635223_Patient2_ODNNBG,-0.024279194,5.5441446,gdT
635439_Patient2_ODNNBG,0.48297605,2.1189396,Cytotoxic T
635453_Patient2_ODNNBG,-1.201336,3.83637,gdT
635807_Patient2_ODNNBG,2.9922035,4.931294,Treg
635825_Patient2_ODNNBG,-1.4528384,5.4659414,gdT
635826_Patient2_ODNNBG,2.2297373,0.81083214,gdT
635835_Patient2_ODNNBG,5.5468855,-1.484927,Naive/CM T
635837_Patient2_ODNNBG,-1.154624,4.3599153,gdT
635840_Patient2_ODNNBG,-0.7287472,2.4234886,Cytotoxic T
635841_Patient2_ODNNBG,2.8280423,3.5789948,Cytotoxic T
635850_Patient2_ODNNBG,-0.08329588,2.8453097,Cytotoxic T
635851_Patient2_ODNNBG,0.93117505,6.6236615,gdT
635852_Patient2_ODNNBG,3.6424253,3.1502373,Cytotoxic T
635853_Patient2_ODNNBG,2.6459706,2.2870176,Cytotoxic T
635854_Patient2_ODNNBG,-0.31213698,5.9644837,gdT
635855_Patient2_ODNNBG,0.8885485,-0.4265215,gdT
635856_Patient2_ODNNBG,0.1710838,6.236814,gdT
635857_Patient2_ODNNBG,3.4003572,-0.1805443,Naive/CM T
635858_Patient2_ODNNBG,4.5278754,2.281238,Cytotoxic T
635860_Patient2_ODNNBG,0.1769653,7.4330125,gdT
635861_Patient2_ODNNBG,-0.42528608,0.48714247,gdT
635871_Patient2_ODNNBG,-1.8216345,6.1450744,gdT
635886_Patient2_ODNNBG,-1.0940338,6.5384,gdT
635930_Patient2_ODNNBG,0.94427484,6.704233,gdT
635931_Patient2_ODNNBG,0.27320778,7.3353,gdT
635932_Patient2_ODNNBG,2.1077762,1.7809334,Cytotoxic T
635933_Patient2_ODNNBG,-0.56539553,4.3808203,gdT
635936_Patient2_ODNNBG,3.2488232,3.5590796,Cytotoxic T
635938_Patient2_ODNNBG,-0.47867304,5.562473,gdT
635940_Patient2_ODNNBG,-0.03593554,0.93029296,Cytotoxic T
635946_Patient2_ODNNBG,-1.1728928,3.9913974,gdT
636051_Patient2_ODNNBG,-1.3478385,6.6913724,gdT
636095_Patient2_ODNNBG,1.3541714,4.1028557,gdT
636099_Patient2_ODNNBG,-0.13542025,1.4143337,Cytotoxic T
636101_Patient2_ODNNBG,2.4483776,2.808084,Cytotoxic T
636103_Patient2_ODNNBG,0.13567962,0.1880976,gdT
636105_Patient2_ODNNBG,0.26456466,6.103563,gdT
636113_Patient2_ODNNBG,0.95226675,1.9237753,Cytotoxic T
636175_Patient2_ODNNBG,2.3383455,-0.98802316,Naive/CM T
636244_Patient2_ODNNBG,0.6990621,7.4361544,gdT
636254_Patient2_ODNNBG,0.5762204,7.593564,gdT
636256_Patient2_ODNNBG,1.4030981,3.634878,Cytotoxic T
636257_Patient2_ODNNBG,6.3306017,-0.4008244,Naive/CM T
636258_Patient2_ODNNBG,5.892955,2.2554686,Naive/CM T
636259_Patient2_ODNNBG,2.678384,4.5881557,Cytotoxic T
636262_Patient2_ODNNBG,1.1474022,0.30634922,Cytotoxic T
636265_Patient2_ODNNBG,1.9751216,1.1458133,Cytotoxic T
636266_Patient2_ODNNBG,1.0349792,0.2750388,Cytotoxic T
636267_Patient2_ODNNBG,0.45643166,0.9758476,Cytotoxic T
636269_Patient2_ODNNBG,-0.038862392,1.3428409,Cytotoxic T
636270_Patient2_ODNNBG,-0.055037174,6.202543,gdT
636315_Patient2_ODNNBG,-1.1251296,4.0276566,gdT
636317_Patient2_ODNNBG,-0.8588779,5.6706905,gdT
636330_Patient2_ODNNBG,3.1867986,-0.9698871,Naive/CM T
636334_Patient2_ODNNBG,3.6920302,-1.4476675,Naive/CM T
636342_Patient2_ODNNBG,-1.9669781,5.635804,gdT
636514_Patient2_ODNNBG,-1.6480304,6.9149384,gdT
636581_Patient2_ODNNBG,-0.22803946,7.061705,gdT
636584_Patient2_ODNNBG,0.50205153,-0.014351235,Cytotoxic T
636585_Patient2_ODNNBG,3.7498894,3.7201805,Cytotoxic T
636587_Patient2_ODNNBG,1.92883,1.1256511,Cytotoxic T
636588_Patient2_ODNNBG,0.090138845,2.4542208,Cytotoxic T
636601_Patient2_ODNNBG,0.8027542,-0.33983526,gdT
636633_Patient2_ODNNBG,4.226391,0.10377514,Naive/CM T
636636_Patient2_ODNNBG,0.44087696,6.126466,gdT
636638_Patient2_ODNNBG,3.2561448,-1.1144028,Naive/CM T
636641_Patient2_ODNNBG,1.0079968,2.645505,Cytotoxic T
636643_Patient2_ODNNBG,0.6045574,1.5547667,Cytotoxic T
636650_Patient2_ODNNBG,-0.8992033,4.0789833,gdT
636653_Patient2_ODNNBG,2.5424573,1.6891042,Cytotoxic T
636654_Patient2_ODNNBG,1.2877662,0.813529,Cytotoxic T
636656_Patient2_ODNNBG,0.45845735,3.9258893,gdT
636658_Patient2_ODNNBG,-0.72372264,3.470359,gdT
636660_Patient2_ODNNBG,-1.2061028,7.156037,gdT
636673_Patient2_ODNNBG,-1.6336689,6.779711,gdT
636674_Patient2_ODNNBG,-0.9393746,5.9892106,gdT
636699_Patient2_ODNNBG,0.24756034,3.930465,gdT
636705_Patient2_ODNNBG,0.36431584,5.7195325,gdT
636706_Patient2_ODNNBG,-1.634185,6.086886,gdT
636709_Patient2_ODNNBG,1.9757237,6.133727,gdT
636710_Patient2_ODNNBG,7.2119555,6.2935843,Naive/CM T
636717_Patient2_ODNNBG,-0.343668,0.9541,gdT
636718_Patient2_ODNNBG,4.5300746,-0.58014154,Naive/CM T
636725_Patient2_ODNNBG,1.3809415,7.3891497,gdT
636768_Patient2_ODNNBG,-1.8675193,5.136018,gdT
636790_Patient2_ODNNBG,2.306928,5.2478848,gdT
636793_Patient2_ODNNBG,-0.6591482,6.945972,gdT
636819_Patient2_ODNNBG,-1.7154741,3.798585,gdT
636820_Patient2_ODNNBG,-1.2684101,1.484352,gdT
636821_Patient2_ODNNBG,-0.62244666,6.948003,gdT
636836_Patient2_ODNNBG,-0.9854339,6.933181,gdT
636838_Patient2_ODNNBG,0.15133329,6.2120934,gdT
636840_Patient2_ODNNBG,-0.082866386,2.8504221,Cytotoxic T
636918_Patient2_ODNNBG,-1.7684392,7.1147175,gdT
636953_Patient2_ODNNBG,1.6457165,6.421599,gdT
636956_Patient2_ODNNBG,-2.0511985,4.887245,gdT
636964_Patient2_ODNNBG,0.6319843,7.114207,gdT
636995_Patient2_ODNNBG,-2.0595975,5.212379,gdT
636997_Patient2_ODNNBG,-1.7647505,5.5051455,gdT
636998_Patient2_ODNNBG,0.01762073,5.5722528,gdT
637000_Patient2_ODNNBG,-2.0485673,4.9922037,gdT
637004_Patient2_ODNNBG,-1.4265624,5.6841774,gdT
637062_Patient2_ODNNBG,-0.34379816,7.1834445,gdT
637187_Patient2_ODNNBG,-1.5640382,2.5453892,gdT
637188_Patient2_ODNNBG,-0.61651695,2.4135835,Cytotoxic T
637194_Patient2_ODNNBG,-0.15475349,7.103006,gdT
637199_Patient2_ODNNBG,1.6263146,3.7013605,Cytotoxic T
637208_Patient2_ODNNBG,-1.9013277,5.7737722,gdT
637241_Patient2_ODNNBG,0.5886698,1.8833212,Cytotoxic T
637242_Patient2_ODNNBG,-0.83399755,5.7306104,gdT
637314_Patient2_ODNNBG,2.0641642,2.3285384,Cytotoxic T
637321_Patient2_ODNNBG,-1.3046895,6.5733886,gdT
637323_Patient2_ODNNBG,-0.53899026,2.7807558,Cytotoxic T
637402_Patient2_ODNNBG,1.2859759,1.6029187,Cytotoxic T
637404_Patient2_ODNNBG,-0.21589419,1.1719469,Cytotoxic T
637406_Patient2_ODNNBG,-0.036610685,3.1257408,Cytotoxic T
637517_Patient2_ODNNBG,1.9925184,2.7989652,Cytotoxic T
637519_Patient2_ODNNBG,2.812462,2.7060833,Cytotoxic T
637520_Patient2_ODNNBG,-1.4599347,3.106112,gdT
637522_Patient2_ODNNBG,1.8184183,2.2140958,Cytotoxic T
637557_Patient2_ODNNBG,-0.41365573,5.860318,gdT
637581_Patient2_ODNNBG,-0.11489785,2.1269183,Cytotoxic T
637584_Patient2_ODNNBG,-1.5905695,7.1958637,gdT
637589_Patient2_ODNNBG,3.149247,1.8436223,Cytotoxic T
637590_Patient2_ODNNBG,-1.5905862,5.639019,gdT
637594_Patient2_ODNNBG,0.81929433,5.7311687,gdT
637599_Patient2_ODNNBG,-1.1165754,6.5909286,gdT
637601_Patient2_ODNNBG,-0.06324982,2.4669616,Cytotoxic T
637602_Patient2_ODNNBG,-0.31768557,5.871542,gdT
637613_Patient2_ODNNBG,-0.35087642,5.7532725,gdT
637937_Patient2_ODNNBG,0.5043764,6.8284345,gdT
637947_Patient2_ODNNBG,-1.9204817,6.5565057,gdT
637948_Patient2_ODNNBG,2.5569327,3.4008098,Cytotoxic T
637975_Patient2_ODNNBG,-1.4566458,1.4327652,gdT
637982_Patient2_ODNNBG,-0.2095559,2.3081758,Cytotoxic T
637984_Patient2_ODNNBG,2.3046107,2.7947042,Cytotoxic T
638041_Patient2_ODNNBG,-1.1294826,6.5614758,gdT
638202_Patient2_ODNNBG,-1.7325929,5.011709,gdT
638319_Patient2_ODNNBG,-0.86661,0.85191596,gdT
638521_Patient2_ODNNBG,-1.9048258,6.40885,gdT
638755_Patient2_ODNNBG,1.8557584,5.545234,gdT
639304_Patient2_ODNNBG,-0.3143234,7.2240376,gdT
639345_Patient2_ODNNBG,-1.7631872,6.5759068,gdT
639437_Patient2_ODNNBG,-0.6623304,1.2261126,gdT
639439_Patient2_ODNNBG,1.3060746,1.110504,Cytotoxic T
639467_Patient2_ODNNBG,1.227289,1.7478433,Cytotoxic T
639468_Patient2_ODNNBG,3.630124,0.5647753,Naive/CM T
639477_Patient2_ODNNBG,-1.690354,5.1521254,gdT
639479_Patient2_ODNNBG,1.3820866,4.128585,gdT
639518_Patient2_ODNNBG,-1.3226852,5.445253,gdT
639527_Patient2_ODNNBG,1.1412152,3.6839516,Cytotoxic T
639532_Patient2_ODNNBG,-0.06389952,7.674323,gdT
639540_Patient2_ODNNBG,1.5289761,4.1882534,Cytotoxic T
639565_Patient2_ODNNBG,-0.5709279,5.7253623,gdT
639566_Patient2_ODNNBG,0.20483245,7.305,gdT
639568_Patient2_ODNNBG,0.8832729,2.2388346,Cytotoxic T
639569_Patient2_ODNNBG,-0.07240853,5.7077413,gdT
639570_Patient2_ODNNBG,-1.3725021,3.0659864,gdT
639768_Patient2_ODNNBG,0.39038682,6.93267,gdT
639933_Patient2_ODNNBG,-1.9235933,4.53236,gdT
640042_Patient2_ODNNBG,-0.86797786,1.4605703,gdT
640070_Patient2_ODNNBG,0.8000803,0.073448166,Cytotoxic T
640285_Patient2_ODNNBG,-1.3625056,6.0594034,gdT
640428_Patient2_ODNNBG,-0.5183166,1.2898879,Cytotoxic T
640473_Patient2_ODNNBG,0.40141496,2.9118953,Cytotoxic T
640486_Patient2_ODNNBG,0.22757901,7.310839,gdT
640492_Patient2_ODNNBG,-1.2736318,4.3970966,gdT
640494_Patient2_ODNNBG,-1.9756054,5.434769,gdT
640499_Patient2_ODNNBG,0.021008492,2.640115,Cytotoxic T
640513_Patient2_ODNNBG,-0.54695415,2.5907774,Cytotoxic T
640514_Patient2_ODNNBG,-0.7128478,7.5980597,gdT
640515_Patient2_ODNNBG,2.2114427,5.406266,gdT
640516_Patient2_ODNNBG,0.6260062,0.72301805,Cytotoxic T
640521_Patient2_ODNNBG,2.5091274,5.4482427,gdT
640522_Patient2_ODNNBG,0.06575928,7.9136844,gdT
640524_Patient2_ODNNBG,1.822688,3.0029306,Proliferating T
640526_Patient2_ODNNBG,1.4261818,1.8204676,Cytotoxic T
640618_Patient2_ODNNBG,-1.6514977,5.6488338,gdT
640620_Patient2_ODNNBG,-0.016339961,3.0629396,Cytotoxic T
640628_Patient2_ODNNBG,-1.0530906,4.771345,gdT
640679_Patient2_ODNNBG,-1.8033462,6.7982955,gdT
640688_Patient2_ODNNBG,3.7659855,-0.328246,gdT
640692_Patient2_ODNNBG,3.6968362,4.565077,Treg
640693_Patient2_ODNNBG,-0.34081492,1.7450031,Cytotoxic T
640715_Patient2_ODNNBG,0.43504226,1.0533248,Cytotoxic T
640734_Patient2_ODNNBG,-2.0063045,5.710453,gdT
640736_Patient2_ODNNBG,-1.1859442,1.3773258,Cytotoxic T
640737_Patient2_ODNNBG,3.276924,-1.4937142,Naive/CM T
640800_Patient2_ODNNBG,-1.1438867,6.4709654,gdT
640821_Patient2_ODNNBG,-0.24651836,1.5421777,Cytotoxic T
640979_Patient2_ODNNBG,-1.526409,6.444829,gdT
641019_Patient2_ODNNBG,-1.7892079,5.4642577,gdT
641040_Patient2_ODNNBG,-0.5460587,7.749443,gdT
641095_Patient2_ODNNBG,2.7574437,-1.0837128,gdT
641097_Patient2_ODNNBG,-1.6720595,6.306567,gdT
641105_Patient2_ODNNBG,1.3135214,6.8549333,gdT
641114_Patient2_ODNNBG,-1.4417506,7.072981,gdT
641119_Patient2_ODNNBG,3.735656,1.4154699,gdT
641176_Patient2_ODNNBG,1.9146574,5.9674726,gdT
641257_Patient2_ODNNBG,1.1671928,4.648144,gdT
641351_Patient2_ODNNBG,-2.0077548,5.3037095,gdT
641357_Patient2_ODNNBG,-1.2567989,1.3605462,gdT
641372_Patient2_ODNNBG,-2.1970768,4.8895087,gdT
641475_Patient2_ODNNBG,2.3230484,5.691793,Treg
641600_Patient2_ODNNBG,2.0127041,5.640894,gdT
641601_Patient2_ODNNBG,2.35357,6.2936025,gdT
641633_Patient2_ODNNBG,-2.0378861,6.106615,gdT
641737_Patient2_ODNNBG,2.2293997,1.0994306,gdT
641788_Patient2_ODNNBG,1.3387992,1.0086873,Cytotoxic T
641796_Patient2_ODNNBG,0.90504277,0.4424424,Cytotoxic T
642094_Patient2_ODNNBG,-0.66692865,6.806422,gdT
642111_Patient2_ODNNBG,-1.7008585,5.537762,gdT
642265_Patient2_ODNNBG,-0.9773397,1.9593589,Cytotoxic T
642334_Patient2_ODNNBG,-0.8859915,1.1587408,gdT
642336_Patient2_ODNNBG,-1.0158553,5.067724,gdT
642429_Patient2_ODNNBG,1.7582961,6.1545267,gdT
642430_Patient2_ODNNBG,0.11785331,0.783305,gdT
642431_Patient2_ODNNBG,0.8641521,4.5924807,gdT
642444_Patient2_ODNNBG,-1.1440809,5.384295,gdT
642941_Patient2_ODNNBG,-1.8512627,6.7640758,gdT
643497_Patient2_ODNNBG,-1.6271617,4.6142116,gdT
643508_Patient2_ODNNBG,1.7767502,-0.77084804,Naive/CM T
643516_Patient2_ODNNBG,4.157245,4.335189,Naive/CM T
643703_Patient2_ODNNBG,0.46158084,7.372695,gdT
644016_Patient2_ODNNBG,-1.481392,2.064976,gdT
644050_Patient2_ODNNBG,-1.0664436,1.3386806,gdT
644052_Patient2_ODNNBG,-1.602818,6.3710814,gdT
644054_Patient2_ODNNBG,-0.8474902,6.376159,gdT
644083_Patient2_ODNNBG,-1.488945,6.7109027,gdT
644120_Patient2_ODNNBG,0.74298745,2.7044897,Cytotoxic T
644131_Patient2_ODNNBG,-0.54073095,3.265274,Cytotoxic T
644133_Patient2_ODNNBG,-0.8172077,4.1380215,gdT
644135_Patient2_ODNNBG,-1.6969182,5.7460613,gdT
644156_Patient2_ODNNBG,-0.080135286,4.7290897,gdT
644157_Patient2_ODNNBG,-0.17241888,1.4740117,Cytotoxic T
644158_Patient2_ODNNBG,0.14685322,2.2094336,Cytotoxic T
644163_Patient2_ODNNBG,0.067544386,5.594257,gdT
644164_Patient2_ODNNBG,-0.29820848,3.114733,Cytotoxic T
644165_Patient2_ODNNBG,0.57995015,2.6523392,Cytotoxic T
644167_Patient2_ODNNBG,-0.81790763,3.8633397,gdT
644168_Patient2_ODNNBG,-0.7921297,3.8707876,gdT
644174_Patient2_ODNNBG,-0.9491385,1.8526882,Cytotoxic T
644175_Patient2_ODNNBG,1.0647328,0.76545334,Cytotoxic T
644176_Patient2_ODNNBG,2.1445777,4.695309,gdT
644177_Patient2_ODNNBG,-0.9628223,5.2655587,gdT
644199_Patient2_ODNNBG,3.5425348,0.94916755,Naive/CM T
644201_Patient2_ODNNBG,-0.3314486,7.512517,gdT
644204_Patient2_ODNNBG,-1.8835756,5.349913,gdT
644214_Patient2_ODNNBG,0.9396888,7.5255823,gdT
644297_Patient2_ODNNBG,1.2700008,0.39981323,Cytotoxic T
644303_Patient2_ODNNBG,1.4684741,6.3347635,gdT
644311_Patient2_ODNNBG,1.3568639,0.81037164,Cytotoxic T
644313_Patient2_ODNNBG,1.6925125,-0.74259675,Cytotoxic T
644314_Patient2_ODNNBG,-1.2065356,7.009782,gdT
644318_Patient2_ODNNBG,1.8910844,3.8744547,Cytotoxic T
644320_Patient2_ODNNBG,2.5796304,4.925092,gdT
644322_Patient2_ODNNBG,-0.6635603,1.3478278,gdT
644323_Patient2_ODNNBG,-0.2785984,2.2384331,gdT
644325_Patient2_ODNNBG,2.2602665,3.8197868,Cytotoxic T
644327_Patient2_ODNNBG,-1.0790017,5.289993,gdT
644328_Patient2_ODNNBG,-0.40498075,5.8432846,gdT
644334_Patient2_ODNNBG,2.9560518,5.499026,Treg
644337_Patient2_ODNNBG,3.1064348,3.221735,Cytotoxic T
644343_Patient2_ODNNBG,3.9421728,-0.21526936,Naive/CM T
644346_Patient2_ODNNBG,1.0265479,0.7139558,Cytotoxic T
644350_Patient2_ODNNBG,-0.577914,3.0791707,Cytotoxic T
644352_Patient2_ODNNBG,1.5934016,0.28260037,Cytotoxic T
644354_Patient2_ODNNBG,0.042036235,6.0212216,gdT
644356_Patient2_ODNNBG,-1.6600606,6.534676,gdT
644359_Patient2_ODNNBG,-1.5415334,5.8549995,gdT
644360_Patient2_ODNNBG,0.19512627,7.364835,gdT
644361_Patient2_ODNNBG,-2.0468962,5.8625517,gdT
644369_Patient2_ODNNBG,2.182637,4.005224,gdT
644392_Patient2_ODNNBG,1.8933498,6.953705,gdT
644397_Patient2_ODNNBG,-0.84478563,5.7088833,gdT
644398_Patient2_ODNNBG,-1.5076414,5.7468386,gdT
644399_Patient2_ODNNBG,0.0210097,7.2128253,gdT
644437_Patient2_ODNNBG,-0.31615406,5.51561,gdT
644449_Patient2_ODNNBG,-0.29359564,3.3411808,Cytotoxic T
644452_Patient2_ODNNBG,-0.49460915,5.4448767,gdT
644462_Patient2_ODNNBG,-0.85336334,6.750056,gdT
644468_Patient2_ODNNBG,4.9450836,2.4720385,Naive/CM T
644475_Patient2_ODNNBG,0.40965778,5.5794353,gdT
644507_Patient2_ODNNBG,-1.4014276,6.2958145,gdT
644508_Patient2_ODNNBG,1.0516037,2.04322,Cytotoxic T
644512_Patient2_ODNNBG,-0.9855729,7.5277643,gdT
644513_Patient2_ODNNBG,1.000179,3.2343352,Cytotoxic T
644564_Patient2_ODNNBG,0.37347323,0.9652213,Cytotoxic T
644593_Patient2_ODNNBG,-1.8857012,5.1573386,gdT
644734_Patient2_ODNNBG,-0.2992719,0.5427377,gdT
644740_Patient2_ODNNBG,-1.5183722,4.1156044,gdT
644741_Patient2_ODNNBG,-1.7047312,2.5560815,gdT
644824_Patient2_ODNNBG,-0.020209284,7.2572865,gdT
